Station,AirQuality,Longitude,Latitude,NO2 Hour,NO2 Quality,NO2 Value,Month,day
Barcelona - Observ Fabra,Good,2.1239,41.4183,17.0,Good,15.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,18.0,Good,27.0,11,24
Barcelona - Eixample,Good,2.1538,41.3853,16.0,--,,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,18.0,Good,30.0,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,18.0,Good,36.0,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,18.0,Good,31.0,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,18.0,Good,14.0,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,18.0,Good,39.0,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,18.0,Good,10.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,19.0,Good,35.0,11,24
Barcelona - Eixample,Good,2.1538,41.3853,19.0,Good,54.0,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,19.0,Good,38.0,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,19.0,Good,50.0,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,19.0,Good,27.0,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,19.0,Good,11.0,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,19.0,Good,44.0,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,19.0,Good,6.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,20.0,Good,31.0,11,24
Barcelona - Eixample,Good,2.1538,41.3853,20.0,Good,55.0,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,20.0,Good,41.0,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,20.0,Good,55.0,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,20.0,Good,29.0,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,20.0,Good,11.0,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,20.0,Good,40.0,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,20.0,Good,10.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,21.0,Good,52.0,11,24
Barcelona - Eixample,Good,2.1538,41.3853,21.0,Good,58.0,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,21.0,Good,51.0,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,21.0,Good,51.0,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,21.0,Good,33.0,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,21.0,Good,17.0,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,21.0,Good,36.0,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,21.0,Good,13.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,22.0,Good,38.0,11,24
Barcelona - Eixample,Good,2.1538,41.3853,22.0,Good,48.0,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,22.0,Good,49.0,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,22.0,Good,48.0,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,22.0,Good,27.0,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,22.0,Good,25.0,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,22.0,Good,36.0,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,22.0,Good,6.0,11,24
Barcelona - Sants,Good,2.1331,41.3788,23.0,Good,48.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,23.0,Good,33.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,23.0,Good,33.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,23.0,Good,38.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,23.0,Good,18.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,23.0,Good,10.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,23.0,Good,35.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,23.0,Good,6.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,0.0,Good,42.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,0.0,Good,35.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,0.0,Good,38.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,0.0,Good,42.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,0.0,Good,13.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,0.0,Good,8.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,0.0,Good,43.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,0.0,Good,5.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,1.0,Good,24.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,1.0,Good,41.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,1.0,Good,27.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,1.0,Good,31.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,1.0,Good,14.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,1.0,Good,11.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,1.0,Good,38.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,1.0,Good,7.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,2.0,Good,25.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,2.0,Good,51.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,2.0,Good,33.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,2.0,Good,40.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,2.0,Good,13.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,2.0,Good,15.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,2.0,Good,34.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,2.0,Good,16.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,3.0,Good,14.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,3.0,Good,62.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,3.0,Good,17.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,3.0,Good,33.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,3.0,Good,11.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,3.0,Good,6.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,3.0,Good,22.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,3.0,Good,11.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,4.0,Good,14.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,4.0,Good,20.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,4.0,Good,15.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,4.0,Good,25.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,4.0,Good,10.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,4.0,Good,9.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,4.0,Good,13.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,4.0,Good,6.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,5.0,Good,20.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,5.0,Good,39.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,5.0,Good,15.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,5.0,Good,31.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,5.0,Good,11.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,5.0,Good,14.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,5.0,Good,11.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,5.0,Good,6.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,6.0,Good,28.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,6.0,Good,53.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,6.0,Good,41.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,6.0,Good,38.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,6.0,Good,8.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,6.0,Good,16.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,6.0,Good,26.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,6.0,Good,4.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,7.0,Good,32.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,7.0,Good,42.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,7.0,Good,26.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,7.0,Good,58.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,7.0,Good,8.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,7.0,Good,27.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,7.0,Good,25.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,7.0,Good,4.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,8.0,Good,46.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,8.0,Good,60.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,8.0,Good,34.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,8.0,Good,62.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,8.0,Good,16.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,8.0,Good,30.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,8.0,Good,34.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,8.0,Good,5.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,9.0,Good,46.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,9.0,Good,65.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,9.0,Good,52.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,9.0,Good,59.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,9.0,Good,19.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,9.0,Good,32.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,9.0,Good,47.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,9.0,Good,11.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,10.0,Good,37.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,10.0,Good,60.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,10.0,Good,49.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,10.0,Good,50.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,10.0,Good,16.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,10.0,Good,15.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,10.0,Good,40.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,10.0,Good,11.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,11.0,Good,28.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,11.0,Good,45.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,11.0,Good,25.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,11.0,Good,43.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,11.0,Good,21.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,11.0,Good,12.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,11.0,Good,44.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,11.0,Good,11.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,12.0,Good,19.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,12.0,Good,31.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,12.0,Good,26.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,12.0,Good,29.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,12.0,Good,19.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,12.0,Good,12.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,12.0,Good,31.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,12.0,Good,12.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,13.0,Good,18.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,13.0,Good,29.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,13.0,Good,25.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,13.0,Good,25.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,13.0,Good,16.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,13.0,Good,15.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,13.0,Good,24.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,13.0,Good,9.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,14.0,Good,25.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,14.0,Good,33.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,14.0,Good,26.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,14.0,Good,26.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,14.0,Good,23.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,14.0,Good,17.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,14.0,Good,28.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,14.0,Good,16.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,14.0,Good,25.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,15.0,Good,46.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,15.0,Good,37.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,15.0,Good,35.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,15.0,Good,23.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,15.0,Good,27.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,15.0,Good,39.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,15.0,Good,20.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,14.0,Good,25.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,16.0,Good,39.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,16.0,Good,26.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,16.0,Good,32.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,16.0,Good,19.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,16.0,Good,19.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,16.0,Good,26.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,16.0,Good,14.0,11,25
Barcelona - Sants,--,2.1331,41.3788,16.0,--,,11,25
Barcelona - Eixample,Good,2.1538,41.3853,17.0,Good,29.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,17.0,Good,18.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,17.0,Good,22.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,17.0,Good,12.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,17.0,Good,11.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,17.0,Good,19.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,17.0,Good,8.0,11,25
Barcelona - Sants,--,2.1331,41.3788,16.0,--,,11,25
Barcelona - Eixample,Good,2.1538,41.3853,18.0,Good,40.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,18.0,Good,27.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,18.0,Good,18.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,18.0,Good,12.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,18.0,Good,6.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,18.0,Good,19.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,18.0,Good,10.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,19.0,Good,15.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,19.0,Good,45.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,19.0,Good,33.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,19.0,Good,19.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,19.0,Good,13.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,19.0,Good,11.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,19.0,Good,24.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,19.0,Good,10.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,20.0,Good,20.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,20.0,Good,52.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,20.0,Good,43.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,20.0,Good,24.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,20.0,Good,11.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,20.0,Good,9.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,20.0,Good,19.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,20.0,Good,7.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,21.0,Good,26.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,21.0,Good,65.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,21.0,Good,50.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,21.0,Good,25.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,21.0,Good,17.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,21.0,Good,21.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,21.0,Good,43.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,21.0,Good,7.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,22.0,Good,32.0,11,25
Barcelona - Eixample,Good,2.1538,41.3853,22.0,Good,60.0,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,22.0,Good,55.0,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,22.0,Good,51.0,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,22.0,Good,46.0,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,22.0,Good,41.0,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,22.0,Good,52.0,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,22.0,Good,7.0,11,25
Barcelona - Sants,Good,2.1331,41.3788,23.0,Good,39.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,23.0,Good,55.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,23.0,Good,55.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,23.0,Good,52.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,23.0,Good,45.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,23.0,Good,29.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,23.0,Good,53.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,23.0,Good,5.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,0.0,Good,38.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,0.0,Good,49.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,0.0,Good,55.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,0.0,Good,58.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,0.0,Good,21.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,0.0,Good,36.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,0.0,Good,53.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,0.0,Good,5.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,1.0,Good,18.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,1.0,Good,35.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,1.0,Good,23.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,1.0,Good,38.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,1.0,Good,14.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,1.0,Good,13.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,1.0,Good,41.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,1.0,Good,7.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,2.0,Good,19.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,2.0,Good,26.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,2.0,Good,17.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,2.0,Good,20.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,2.0,Good,14.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,2.0,Good,14.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,2.0,Good,25.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,2.0,Good,5.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,3.0,Good,12.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,3.0,Good,21.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,3.0,Good,11.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,3.0,Good,15.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,3.0,Good,11.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,3.0,Good,11.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,3.0,Good,16.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,3.0,Good,3.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,4.0,Good,15.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,4.0,Good,17.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,4.0,Good,11.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,4.0,Good,11.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,4.0,Good,6.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,4.0,Good,9.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,4.0,Good,11.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,4.0,Good,3.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,5.0,Good,18.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,5.0,Good,17.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,5.0,Good,11.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,5.0,Good,10.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,5.0,Good,6.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,5.0,Good,20.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,5.0,Good,17.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,5.0,Good,2.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,6.0,Good,30.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,6.0,Good,20.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,6.0,Good,19.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,6.0,Good,16.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,6.0,Good,14.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,6.0,Good,30.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,6.0,Good,28.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,6.0,Good,3.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,7.0,Good,24.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,7.0,Good,50.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,7.0,Good,35.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,7.0,Good,36.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,7.0,Good,45.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,7.0,Good,20.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,7.0,Good,44.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,7.0,Good,2.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,8.0,Good,43.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,8.0,Good,61.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,8.0,Good,50.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,8.0,Good,54.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,8.0,Good,33.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,8.0,Good,25.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,8.0,Good,51.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,8.0,Good,4.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,9.0,Good,42.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9.0,Good,65.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,9.0,Good,58.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,9.0,Good,57.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,9.0,Good,32.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,9.0,Good,44.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,9.0,Good,56.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,9.0,Good,10.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,10.0,Good,50.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9.0,Good,65.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,10.0,Good,59.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,10.0,Good,59.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,10.0,Good,52.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,10.0,Good,45.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,10.0,Good,54.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,10.0,Good,36.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,11.0,Good,53.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9.0,Good,65.0,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,11.0,Good,66.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,11.0,Good,59.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,11.0,Good,52.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,11.0,Good,52.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,11.0,Good,57.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,11.0,Good,24.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,12.0,Good,48.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,10.0,--,,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,12.0,Good,59.0,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,12.0,Good,60.0,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,12.0,Good,43.0,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,12.0,Good,40.0,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,12.0,Good,66.0,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,12.0,Good,8.0,11,26
Barcelona - Sants,Good,2.1331,41.3788,13.0,Good,38.0,11,26
Barcelona - Eixample,Good,2.1538,41.3853,12.0,--,,11,26
