Station,AirQuality,Longitude,Latitude,NO2 Hour,NO2 Quality,NO2 Value,Month,day
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,30,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,36,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,31,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,14,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,39,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,10,11,24
Barcelona - Sants,Good,2.1331,41.3788,19,Good,35,11,24
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,54,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,19,Good,38,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,50,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,27,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,11,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,44,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,6,11,24
Barcelona - Sants,Good,2.1331,41.3788,20,Good,31,11,24
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,55,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,20,Good,41,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,55,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,29,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,11,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,40,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,10,11,24
Barcelona - Sants,Good,2.1331,41.3788,21,Good,52,11,24
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,58,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,21,Good,51,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,51,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,33,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,17,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,36,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,13,11,24
Barcelona - Sants,Good,2.1331,41.3788,22,Good,38,11,24
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,48,11,24
Barcelona - Gràcia,Good,2.1534,41.3987,22,Good,49,11,24
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,48,11,24
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,27,11,24
Barcelona - Palau Reial,Good,2.1151,41.3875,22,Good,25,11,24
Barcelona - Poblenou,Good,2.2045,41.4039,22,Good,36,11,24
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,6,11,24
Barcelona - Sants,Good,2.1331,41.3788,23,Good,48,11,25
Barcelona - Eixample,Good,2.1538,41.3853,23,Good,33,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,23,Good,33,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,23,Good,38,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,23,Good,18,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,23,Good,10,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,23,Good,35,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,6,11,25
Barcelona - Sants,Good,2.1331,41.3788,0,Good,42,11,25
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,35,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,38,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,42,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,13,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,8,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,43,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,5,11,25
Barcelona - Sants,Good,2.1331,41.3788,1,Good,24,11,25
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,41,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,27,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,31,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,14,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,11,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,38,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,7,11,25
Barcelona - Sants,Good,2.1331,41.3788,2,Good,25,11,25
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,51,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,33,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,40,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,13,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,15,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,34,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,16,11,25
Barcelona - Sants,Good,2.1331,41.3788,3,Good,14,11,25
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,62,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,17,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,33,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,11,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,6,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,22,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,11,11,25
Barcelona - Sants,Good,2.1331,41.3788,4,Good,14,11,25
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,20,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,15,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,25,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,10,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,9,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,13,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,6,11,25
Barcelona - Sants,Good,2.1331,41.3788,5,Good,20,11,25
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,39,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,15,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,31,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,11,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,14,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,11,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,6,11,25
Barcelona - Sants,Good,2.1331,41.3788,6,Good,28,11,25
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,53,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,41,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,38,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,8,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,16,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,26,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,4,11,25
Barcelona - Sants,Good,2.1331,41.3788,7,Good,32,11,25
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,42,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,26,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,58,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,8,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,27,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,25,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,4,11,25
Barcelona - Sants,Good,2.1331,41.3788,8,Good,46,11,25
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,60,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,34,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,62,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,16,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,30,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,34,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,5,11,25
Barcelona - Sants,Good,2.1331,41.3788,9,Good,46,11,25
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,65,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,52,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,59,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,19,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,32,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,47,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,11,11,25
Barcelona - Sants,Good,2.1331,41.3788,10,Good,37,11,25
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,60,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,49,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,50,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,16,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,15,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,40,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,11,11,25
Barcelona - Sants,Good,2.1331,41.3788,11,Good,28,11,25
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,45,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,25,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,43,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,21,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,12,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,44,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,11,11,25
Barcelona - Sants,Good,2.1331,41.3788,12,Good,19,11,25
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,31,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,26,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,29,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,19,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,12,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,31,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,12,11,25
Barcelona - Sants,Good,2.1331,41.3788,13,Good,18,11,25
Barcelona - Eixample,Good,2.1538,41.3853,13,Good,29,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,25,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,25,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,16,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,15,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,24,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,9,11,25
Barcelona - Sants,Good,2.1331,41.3788,14,Good,25,11,25
Barcelona - Eixample,Good,2.1538,41.3853,14,Good,33,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,14,Good,26,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,26,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,23,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,17,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,28,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,16,11,25
Barcelona - Sants,Good,2.1331,41.3788,14,Good,25,11,25
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,46,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,37,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,35,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,23,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,27,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,39,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,20,11,25
Barcelona - Sants,Good,2.1331,41.3788,14,Good,25,11,25
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,39,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,26,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,32,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,19,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,19,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,26,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,14,11,25
Barcelona - Sants,--,2.1331,41.3788,16,--,,11,25
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,29,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,18,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,22,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,12,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,11,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,19,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,8,11,25
Barcelona - Sants,--,2.1331,41.3788,16,--,,11,25
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,40,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,27,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,18,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,12,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,6,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,19,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,10,11,25
Barcelona - Sants,Good,2.1331,41.3788,19,Good,15,11,25
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,45,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,19,Good,33,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,19,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,13,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,11,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,24,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,10,11,25
Barcelona - Sants,Good,2.1331,41.3788,20,Good,20,11,25
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,52,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,20,Good,43,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,24,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,11,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,9,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,19,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,7,11,25
Barcelona - Sants,Good,2.1331,41.3788,21,Good,26,11,25
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,65,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,21,Good,50,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,25,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,17,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,21,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,43,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,7,11,25
Barcelona - Sants,Good,2.1331,41.3788,22,Good,32,11,25
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,60,11,25
Barcelona - Gràcia,Good,2.1534,41.3987,22,Good,55,11,25
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,51,11,25
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,46,11,25
Barcelona - Palau Reial,Good,2.1151,41.3875,22,Good,41,11,25
Barcelona - Poblenou,Good,2.2045,41.4039,22,Good,52,11,25
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,7,11,25
Barcelona - Sants,Good,2.1331,41.3788,23,Good,39,11,26
Barcelona - Eixample,Good,2.1538,41.3853,23,Good,55,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,23,Good,55,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,23,Good,52,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,23,Good,45,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,23,Good,29,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,23,Good,53,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,5,11,26
Barcelona - Sants,Good,2.1331,41.3788,0,Good,38,11,26
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,49,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,55,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,58,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,21,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,36,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,53,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,5,11,26
Barcelona - Sants,Good,2.1331,41.3788,1,Good,18,11,26
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,35,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,23,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,38,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,14,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,13,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,41,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,7,11,26
Barcelona - Sants,Good,2.1331,41.3788,2,Good,19,11,26
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,26,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,17,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,20,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,14,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,14,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,25,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,5,11,26
Barcelona - Sants,Good,2.1331,41.3788,3,Good,12,11,26
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,21,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,11,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,15,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,11,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,11,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,16,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,3,11,26
Barcelona - Sants,Good,2.1331,41.3788,4,Good,15,11,26
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,17,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,11,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,11,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,6,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,9,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,11,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,3,11,26
Barcelona - Sants,Good,2.1331,41.3788,5,Good,18,11,26
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,17,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,11,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,10,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,6,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,20,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,17,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,2,11,26
Barcelona - Sants,Good,2.1331,41.3788,6,Good,30,11,26
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,20,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,19,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,16,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,14,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,30,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,28,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,3,11,26
Barcelona - Sants,Good,2.1331,41.3788,7,Good,24,11,26
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,50,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,35,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,36,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,45,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,20,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,44,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,2,11,26
Barcelona - Sants,Good,2.1331,41.3788,8,Good,43,11,26
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,61,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,50,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,54,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,33,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,25,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,51,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,4,11,26
Barcelona - Sants,Good,2.1331,41.3788,9,Good,42,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,65,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,58,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,57,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,32,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,44,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,56,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,10,11,26
Barcelona - Sants,Good,2.1331,41.3788,10,Good,50,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,65,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,59,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,59,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,52,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,45,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,54,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,36,11,26
Barcelona - Sants,Good,2.1331,41.3788,11,Good,53,11,26
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,65,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,66,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,59,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,52,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,52,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,57,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,24,11,26
Barcelona - Sants,Good,2.1331,41.3788,12,Good,48,11,26
Barcelona - Eixample,Good,2.1538,41.3853,10,--,,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,59,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,60,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,43,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,40,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,66,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,8,11,26
Barcelona - Sants,Good,2.1331,41.3788,13,Good,38,11,26
Barcelona - Eixample,Good,2.1538,41.3853,12,--,,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,48,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,55,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,28,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,30,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,66,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,13,11,26
Barcelona - Sants,Good,2.1331,41.3788,14,Good,18,11,26
Barcelona - Eixample,Good,2.1538,41.3853,12,--,,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,14,Good,28,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,33,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,21,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,14,Good,18,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,66,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,15,11,26
Barcelona - Sants,Good,2.1331,41.3788,15,Good,16,11,26
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,28,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,25,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,24,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,16,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,14,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,66,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,8,11,26
Barcelona - Sants,Good,2.1331,41.3788,16,Good,19,11,26
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,28,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,31,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,30,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,13,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,21,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,14,--,,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,5,11,26
Barcelona - Sants,Good,2.1331,41.3788,17,Good,32,11,26
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,28,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,42,11,26
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,44,11,26
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,18,11,26
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,43,11,26
Barcelona - Poblenou,Good,2.2045,41.4039,15,--,,11,26
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,7,11,26
Barcelona - Sants,Good,2.1331,41.3788,18,Good,37,11,26
Barcelona - Eixample,Good,2.1538,41.3853,16,--,,11,26
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,42,11,26
